timestamp,kw_energy_consumption,prediction
2016-04-03 20:00:00,0.016,0.0005174171274017952
2016-04-05 12:00:00,0.016,0.015995143963974116
2016-04-07 03:00:00,0.018,0.019143805811715393
2016-04-08 20:00:00,0.022,0.059060318336303846
2016-04-10 12:00:00,0.025,0.01291581801407574
2016-04-12 03:00:00,0.029,0.01291581801407574
2016-04-13 20:00:00,0.033,0.04936572107259611
2016-04-15 12:00:00,0.038,0.019143805811715393
2016-04-17 03:00:00,0.041,0.019143805811715393
2016-04-18 20:00:00,0.045,0.06222969791693277
2016-04-20 12:00:00,0.047,0.06222969791693277
2016-04-22 03:00:00,0.048,0.06222969791693277
2016-04-23 20:00:00,0.046,0.06222969791693277
2016-04-25 12:00:00,0.041,0.019143805811715393
2016-04-27 03:00:00,0.037,0.019143805811715393
2016-04-28 20:00:00,0.037,0.019143805811715393
2016-04-30 12:00:00,0.032,0.019143805811715393
2016-05-02 03:00:00,0.027,0.01291581801407574
2016-05-03 20:00:00,0.021,0.0005174171274017952
2016-05-05 12:00:00,0.017,0.015995143963974116
2016-05-07 03:00:00,0.013,0.006604093554831863
2016-05-08 20:00:00,0.011,0.006604093554831863
2016-05-10 12:00:00,0.009,0.0005174171274017952
2016-05-12 03:00:00,0.008,0.0005174171274017952
2016-05-13 20:00:00,-0.002,-0.008615086246904602
2016-05-15 12:00:00,-0.009,-0.023405429553612286
2016-05-17 03:00:00,-0.036,-0.0359464064004833
2016-05-18 20:00:00,-0.056,-0.063849138566018
2016-05-20 12:00:00,-0.061,-0.06722476479956066
2016-05-22 03:00:00,-0.069,-0.07298407082436544
2016-05-23 20:00:00,-0.083,-0.07907568084213851
2016-05-25 12:00:00,-0.094,-0.08460330670865394
2016-05-27 03:00:00,-0.091,-0.08460330670865394
2016-05-28 20:00:00,-0.082,-0.07907568084213851
2016-05-30 12:00:00,-0.071,-0.06722476479956066
2016-06-01 03:00:00,-0.059,-0.063849138566018
2016-06-02 20:00:00,-0.047,-0.051985008584221386
2016-06-04 12:00:00,-0.035,-0.0359464064004833
2016-06-06 03:00:00,-0.024,-0.02689429302711909
2016-06-07 20:00:00,-0.013,-0.023405429553612286
2016-06-09 12:00:00,-0.007,0.0005174171274017952
2016-06-11 03:00:00,0.006,0.0005174171274017952
2016-06-12 20:00:00,0.02,0.01291581801407574
2016-06-14 12:00:00,0.034,0.04936572107259611
2016-06-16 03:00:00,0.046,0.06222969791693277
2016-06-17 20:00:00,0.061,0.03773166783432363
2016-06-19 12:00:00,0.074,0.059060318336303846
