timestamp,kw_energy_consumption,prediction
2016-04-03 20:00:00,-0.038,-0.027365931147112894
2016-04-05 12:00:00,-0.036,-0.04225116269681549
2016-04-07 03:00:00,-0.032,-0.027365931147112894
2016-04-08 20:00:00,-0.026,-0.023534121104012953
2016-04-10 12:00:00,-0.018,-0.02074819492827558
2016-04-12 03:00:00,-0.008,-0.027365931147112894
2016-04-13 20:00:00,0.003,0.015554914446415873
2016-04-15 12:00:00,0.015,0.012838559513953098
2016-04-17 03:00:00,0.027,0.019082070467504642
2016-04-18 20:00:00,0.039,0.04650141293184254
2016-04-20 12:00:00,0.05,0.03395855087348344
2016-04-22 03:00:00,0.061,0.04445107871069726
2016-04-23 20:00:00,0.069,0.06495129706580986
2016-04-25 12:00:00,0.076,0.07725329685808038
2016-04-27 03:00:00,0.082,0.07725329685808038
2016-04-28 20:00:00,0.085,0.08645568390397416
2016-04-30 12:00:00,0.087,0.08645568390397416
2016-05-02 03:00:00,0.087,0.08645568390397416
2016-05-03 20:00:00,0.086,0.08645568390397416
2016-05-05 12:00:00,0.084,0.08645568390397416
2016-05-07 03:00:00,0.081,0.07725329685808038
2016-05-08 20:00:00,0.077,0.0810558597902737
2016-05-10 12:00:00,0.074,0.0810558597902737
2016-05-12 03:00:00,0.072,0.07725329685808038
2016-05-13 20:00:00,0.07,0.07725329685808038
2016-05-15 12:00:00,0.07,0.07725329685808038
2016-05-17 03:00:00,0.071,0.07725329685808038
2016-05-18 20:00:00,0.073,0.0810558597902737
2016-05-20 12:00:00,0.076,0.0810558597902737
2016-05-22 03:00:00,0.081,0.07725329685808038
2016-05-23 20:00:00,0.087,0.08645568390397416
2016-05-25 12:00:00,0.094,0.08645568390397416
2016-05-27 03:00:00,0.102,0.09321837716474596
2016-05-28 20:00:00,0.109,0.0810558597902737
2016-05-30 12:00:00,0.117,0.18232880642556998
2016-06-01 03:00:00,0.125,0.08645568390397416
2016-06-02 20:00:00,0.131,0.09321837716474596
2016-06-04 12:00:00,0.137,0.17011795387702083
2016-06-06 03:00:00,0.141,0.12272291440858588
2016-06-07 20:00:00,0.144,0.18232880642556998
2016-06-09 12:00:00,0.145,0.1386647053
2016-06-11 03:00:00,0.145,0.1386647053
2016-06-12 20:00:00,0.143,0.1386647053
2016-06-14 12:00:00,0.14,0.12272291440858588
2016-06-16 03:00:00,0.136,0.12272291440858588
2016-06-17 20:00:00,0.131,0.09321837716474596
2016-06-19 12:00:00,0.126,0.09321837716474596
2016-06-21 03:00:00,0.12,0.09321837716474596
2016-06-22 20:00:00,0.115,0.1386647053
2016-06-24 12:00:00,0.11,0.09321837716474596
2016-06-26 03:00:00,0.105,0.0810558597902737
2016-06-27 20:00:00,0.102,0.09321837716474596
2016-06-29 12:00:00,0.099,0.09321837716474596
2016-07-01 03:00:00,0.097,0.09321837716474596
2016-07-02 20:00:00,0.096,0.09321837716474596
2016-07-04 12:00:00,0.096,0.09321837716474596
2016-07-06 03:00:00,0.096,0.09321837716474596
2016-07-07 20:00:00,0.097,0.09321837716474596
2016-07-09 12:00:00,0.099,0.09321837716474596
2016-07-11 03:00:00,0.1,0.09321837716474596
2016-07-12 20:00:00,0.101,0.09321837716474596
2016-07-14 12:00:00,0.102,0.09321837716474596
2016-07-16 03:00:00,0.103,0.09321837716474596
2016-07-17 20:00:00,0.103,0.09321837716474596
2016-07-19 12:00:00,0.103,0.09321837716474596
2016-07-21 03:00:00,0.103,0.09321837716474596
2016-07-22 20:00:00,0.101,0.09321837716474596
2016-07-24 12:00:00,0.1,0.09321837716474596
2016-07-26 03:00:00,0.099,0.09321837716474596
2016-07-27 20:00:00,0.098,0.09321837716474596
2016-07-29 12:00:00,0.097,0.09321837716474596
2016-07-31 03:00:00,0.097,0.09321837716474596
2016-08-01 20:00:00,0.098,0.09321837716474596
2016-08-03 12:00:00,0.1,0.09321837716474596
2016-08-05 03:00:00,0.102,0.09321837716474596
2016-08-06 20:00:00,0.106,0.0810558597902737
2016-08-08 12:00:00,0.111,0.0810558597902737
2016-08-10 03:00:00,0.117,0.1386647053
2016-08-11 20:00:00,0.123,0.09321837716474596
2016-08-13 12:00:00,0.129,0.15651404980022018
2016-08-15 03:00:00,0.136,0.17011795387702083
2016-08-16 20:00:00,0.142,0.1386647053
2016-08-18 12:00:00,0.148,0.18232880642556998
2016-08-20 03:00:00,0.153,0.1386647053
2016-08-21 20:00:00,0.156,0.19930631538206736
2016-08-23 12:00:00,0.157,0.20262557391748237
2016-08-25 03:00:00,0.156,0.20262557391748237
2016-08-26 20:00:00,0.154,0.19930631538206736
2016-08-28 12:00:00,0.149,0.1386647053
2016-08-30 03:00:00,0.142,0.1386647053
2016-08-31 20:00:00,0.134,0.12272291440858588
