timestamp,kw_energy_consumption,prediction
2016-04-03 20:00:00,-0.006,-0.005036617236272704
2016-04-05 12:00:00,-0.008,-0.02411256398666764
2016-04-07 03:00:00,-0.01,-0.005036617236272704
2016-04-08 20:00:00,-0.011,-0.02411256398666764
2016-04-10 12:00:00,-0.011,-0.02411256398666764
2016-04-12 03:00:00,-0.009,-0.005036617236272704
2016-04-13 20:00:00,-0.007,-0.005036617236272704
2016-04-15 12:00:00,-0.004,-0.005036617236272704
2016-04-17 03:00:00,-0.001,-0.002125827596452023
2016-04-18 20:00:00,0.003,0.010307354667858733
2016-04-20 12:00:00,0.008,0.01867879650844522
2016-04-22 03:00:00,0.012,-0.005036617236272704
2016-04-23 20:00:00,0.016,0.021389476313521383
2016-04-25 12:00:00,0.019,0.01867879650844522
2016-04-27 03:00:00,0.022,0.028211213163878646
2016-04-28 20:00:00,0.023,0.028211213163878646
2016-04-30 12:00:00,0.023,0.028211213163878646
2016-05-02 03:00:00,0.022,0.028211213163878646
2016-05-03 20:00:00,0.02,0.028211213163878646
2016-05-05 12:00:00,0.017,0.028211213163878646
2016-05-07 03:00:00,0.012,0.01867879650844522
2016-05-08 20:00:00,0.007,0.0009476578690499463
2016-05-10 12:00:00,0.002,0.010307354667858733
2016-05-12 03:00:00,-0.003,-0.005036617236272704
2016-05-13 20:00:00,-0.008,-0.005036617236272704
2016-05-15 12:00:00,-0.012,-0.02411256398666764
2016-05-17 03:00:00,-0.015,-0.01814890593006421
2016-05-18 20:00:00,-0.017,-0.02411256398666764
2016-05-20 12:00:00,-0.017,-0.02411256398666764
2016-05-22 03:00:00,-0.017,-0.02411256398666764
2016-05-23 20:00:00,-0.014,-0.02411256398666764
2016-05-25 12:00:00,-0.011,-0.02411256398666764
2016-05-27 03:00:00,-0.006,-0.005036617236272704
2016-05-28 20:00:00,0.0,-0.002125827596452023
2016-05-30 12:00:00,0.006,0.0009476578690499463
2016-06-01 03:00:00,0.013,0.021389476313521383
2016-06-02 20:00:00,0.02,0.021389476313521383
2016-06-04 12:00:00,0.026,0.028211213163878646
2016-06-06 03:00:00,0.032,0.03729013781533064
2016-06-07 20:00:00,0.037,0.04768297080625011
2016-06-09 12:00:00,0.04,0.03729013781533064
2016-06-11 03:00:00,0.041,0.03729013781533064
2016-06-12 20:00:00,0.041,0.03729013781533064
2016-06-14 12:00:00,0.04,0.03729013781533064
2016-06-16 03:00:00,0.037,0.03140550221435975
2016-06-17 20:00:00,0.032,0.028211213163878646
