timestamp,kw_energy_consumption,prediction
2016-09-24 03:00:00,-0.062,-0.042372733674490196
2016-09-25 20:00:00,-0.063,-0.042372733674490196
2016-09-27 12:00:00,-0.066,-0.08213896265697503
2016-09-29 03:00:00,-0.068,-0.042372733674490196
2016-09-30 20:00:00,-0.071,-0.09191583343781427
2016-10-02 12:00:00,-0.073,-0.09191583343781427
2016-10-04 03:00:00,-0.075,-0.09191583343781427
2016-10-05 20:00:00,-0.077,-0.061088144477573436
2016-10-07 12:00:00,-0.08,-0.09191583343781427
2016-10-09 03:00:00,-0.082,-0.09191583343781427
2016-10-10 20:00:00,-0.084,-0.09191583343781427
2016-10-12 12:00:00,-0.085,-0.09191583343781427
2016-10-14 03:00:00,-0.085,-0.09191583343781427
2016-10-15 20:00:00,-0.085,-0.09191583343781427
2016-10-17 12:00:00,-0.085,-0.09191583343781427
2016-10-19 03:00:00,-0.086,-0.07897580040459366
2016-10-20 20:00:00,-0.088,-0.07897580040459366
2016-10-22 12:00:00,-0.091,-0.07897580040459366
2016-10-24 03:00:00,-0.097,-0.07897580040459366
2016-10-25 20:00:00,-0.103,-0.09191583343781427
2016-10-27 12:00:00,-0.108,-0.09191583343781427
2016-10-29 03:00:00,-0.114,-0.10418755007562763
2016-10-30 20:00:00,-0.119,-0.10418755007562763
2016-11-01 12:00:00,-0.124,-0.12484211688539852
2016-11-03 03:00:00,-0.129,-0.13068237861265866
2016-11-04 20:00:00,-0.134,-0.13844331229876838
2016-11-06 12:00:00,-0.138,-0.13490879205038286
2016-11-08 03:00:00,-0.141,-0.13068237861265866
2016-11-09 20:00:00,-0.142,-0.14701885529066724
2016-11-11 12:00:00,-0.143,-0.14701885529066724
2016-11-13 03:00:00,-0.142,-0.14701885529066724
2016-11-14 20:00:00,-0.141,-0.13068237861265866
2016-11-16 12:00:00,-0.136,-0.13490879205038286
2016-11-18 03:00:00,-0.13,-0.12484211688539852
2016-11-19 20:00:00,-0.122,-0.10418755007562763
2016-11-21 12:00:00,-0.114,-0.10418755007562763
2016-11-23 03:00:00,-0.105,-0.09191583343781427
2016-11-24 20:00:00,-0.093,-0.07897580040459366
2016-11-26 12:00:00,-0.084,-0.09191583343781427
2016-11-28 03:00:00,-0.074,-0.061088144477573436
2016-11-29 20:00:00,-0.064,-0.042372733674490196
2016-12-01 12:00:00,-0.055,-0.020724129336187593
2016-12-03 03:00:00,-0.047,-0.05189338345883879
2016-12-04 20:00:00,-0.039,-0.020724129336187593
2016-12-06 12:00:00,-0.032,-0.039384257877821786
2016-12-08 03:00:00,-0.027,-0.039384257877821786
2016-12-09 20:00:00,-0.023,0.003473259645584984
2016-12-11 12:00:00,-0.02,0.003473259645584984
2016-12-13 03:00:00,-0.017,-0.004924618156261602
2016-12-14 20:00:00,-0.014,-0.004924618156261602
2016-12-16 12:00:00,-0.013,-0.026331995292634476
2016-12-18 03:00:00,-0.011,-0.026331995292634476
2016-12-19 20:00:00,-0.008,-0.026331995292634476
2016-12-21 12:00:00,-0.006,-0.004924618156261602
2016-12-23 03:00:00,-0.002,0.027726639856484457
2016-12-24 20:00:00,0.003,0.027726639856484457
2016-12-26 12:00:00,0.007,0.027726639856484457
2016-12-28 03:00:00,0.016,0.02189657584812926
2016-12-29 20:00:00,0.027,0.03708855408451389
2016-12-31 12:00:00,0.04,0.03708855408451389
2017-01-02 03:00:00,0.055,0.052416030919831574
2017-01-03 20:00:00,0.07,0.06822715900878422
2017-01-05 12:00:00,0.086,0.0931523673039788
2017-01-07 03:00:00,0.101,0.09878314114641375
2017-01-08 20:00:00,0.116,0.10756424347594987
2017-01-10 12:00:00,0.129,0.12384051985291028
2017-01-12 03:00:00,0.141,0.1267023127819242
2017-01-13 20:00:00,0.151,0.16991216999999997
2017-01-15 12:00:00,0.158,0.16991216999999997
2017-01-17 03:00:00,0.17,0.16991216999999997
2017-01-18 20:00:00,0.173,0.16991216999999997
2017-01-20 12:00:00,0.172,0.16991216999999997
2017-01-22 03:00:00,0.17,0.16991216999999997
2017-01-23 20:00:00,0.165,0.16991216999999997
2017-01-25 12:00:00,0.157,0.15455299999999997
2017-01-27 03:00:00,0.157,0.15455299999999997
2017-01-28 20:00:00,0.145,0.1267023127819242
2017-01-30 12:00:00,0.134,0.12384051985291028
2017-02-01 03:00:00,0.124,0.12384051985291028
2017-02-02 20:00:00,0.115,0.10756424347594987
2017-02-04 12:00:00,0.107,0.09878314114641375
2017-02-06 03:00:00,0.111,0.1204023549628713
2017-02-07 20:00:00,0.107,0.09878314114641375
2017-02-09 12:00:00,0.105,0.09878314114641375
2017-02-11 03:00:00,0.105,0.09878314114641375
2017-02-12 20:00:00,0.107,0.09878314114641375
2017-02-14 12:00:00,0.112,0.1204023549628713
2017-02-16 03:00:00,0.128,0.12384051985291028
2017-02-17 20:00:00,0.135,0.1304372538979422
2017-02-19 12:00:00,0.143,0.1267023127819242
2017-02-21 03:00:00,0.152,0.16991216999999997
2017-02-22 20:00:00,0.161,0.16991216999999997
2017-02-24 12:00:00,0.17,0.16991216999999997
2017-02-26 03:00:00,0.205,0.19995419638299997
2017-02-27 20:00:00,0.211,0.19995419638299997
2017-03-01 12:00:00,0.216,0.21619419999999995
2017-03-03 03:00:00,0.221,0.21619419999999995
2017-03-04 20:00:00,0.224,0.21619419999999995
2017-03-06 12:00:00,0.225,0.21619419999999995
2017-03-08 03:00:00,0.254,0.275
2017-03-09 20:00:00,0.255,0.20699999999999996
2017-03-11 12:00:00,0.255,0.20699999999999996
2017-03-13 03:00:00,0.255,0.20699999999999996
2017-03-14 20:00:00,0.256,0.20699999999999996
2017-03-16 12:00:00,0.256,0.20699999999999996
2017-03-18 03:00:00,0.256,0.20699999999999996
2017-03-19 20:00:00,0.256,0.20699999999999996
2017-03-21 12:00:00,0.256,0.20699999999999996
2017-03-23 03:00:00,0.256,0.20699999999999996
2017-03-24 20:00:00,0.255,0.20699999999999996
2017-03-26 12:00:00,0.255,0.20699999999999996
2017-03-28 03:00:00,0.256,0.20699999999999996
2017-03-29 20:00:00,0.257,0.241
2017-03-31 12:00:00,0.256,0.20699999999999996
2017-04-02 03:00:00,0.253,0.20699999999999996
2017-04-03 20:00:00,0.248,0.20699999999999996
2017-04-05 12:00:00,0.241,0.20699999999999996
2017-04-07 03:00:00,0.231,0.20910599999999996
2017-04-08 20:00:00,0.219,0.19995419638299997
2017-04-10 12:00:00,0.205,0.19995419638299997
2017-04-12 03:00:00,0.193,0.19995419638299997
2017-04-13 20:00:00,0.179,0.16991216999999997
2017-04-15 12:00:00,0.166,0.16263013999999998
2017-04-17 03:00:00,0.152,0.150774679297
2017-04-18 20:00:00,0.137,0.1267023127819242
2017-04-20 12:00:00,0.121,0.12384051985291028
2017-04-22 03:00:00,0.106,0.09878314114641375
2017-04-23 20:00:00,0.094,0.08953251062089766
2017-04-25 12:00:00,0.085,0.07681849232719082
2017-04-27 03:00:00,0.076,0.0866990195842261
2017-04-28 20:00:00,0.068,0.05954655522395637
2017-04-30 12:00:00,0.062,0.052416030919831574
2017-05-02 03:00:00,0.056,0.050330461223716524
2017-05-03 20:00:00,0.053,0.05954655522395637
2017-05-05 12:00:00,0.051,0.044221272787544105
2017-05-07 03:00:00,0.05,0.044221272787544105
2017-05-08 20:00:00,0.049,0.044221272787544105
2017-05-10 12:00:00,0.048,0.03708855408451389
2017-05-12 03:00:00,0.045,0.044221272787544105
2017-05-13 20:00:00,0.04,0.03708855408451389
2017-05-15 12:00:00,0.035,0.03708855408451389
2017-05-17 03:00:00,0.03,0.034164522313263786
2017-05-18 20:00:00,0.023,0.010010762753526957
2017-05-20 12:00:00,0.015,0.010010762753526957
2017-05-22 03:00:00,0.004,0.027726639856484457
2017-05-23 20:00:00,-0.008,-0.024347947492309837
2017-05-25 12:00:00,-0.021,0.003473259645584984
2017-05-27 03:00:00,-0.036,-0.03320543244798866
2017-05-28 20:00:00,-0.051,-0.020724129336187593
2017-05-30 12:00:00,-0.066,-0.08213896265697503
2017-06-01 03:00:00,-0.079,-0.061088144477573436
2017-06-02 20:00:00,-0.092,-0.07897580040459366
2017-06-04 12:00:00,-0.104,-0.09191583343781427
2017-06-06 03:00:00,-0.114,-0.12141551580545333
2017-06-07 20:00:00,-0.122,-0.12484211688539852
2017-06-09 12:00:00,-0.128,-0.13068237861265866
2017-06-11 03:00:00,-0.131,-0.12484211688539852
2017-06-12 20:00:00,-0.134,-0.13844331229876838
2017-06-14 12:00:00,-0.133,-0.13844331229876838
2017-06-16 03:00:00,-0.129,-0.13068237861265866
2017-06-17 20:00:00,-0.125,-0.12484211688539852
2017-06-19 12:00:00,-0.12,-0.12484211688539852
2017-06-21 03:00:00,-0.115,-0.10418755007562763
2017-06-22 20:00:00,-0.112,-0.09191583343781427
2017-06-24 12:00:00,-0.104,-0.09191583343781427
2017-06-26 03:00:00,-0.091,-0.07897580040459366
2017-06-27 20:00:00,-0.077,-0.061088144477573436
2017-06-29 12:00:00,-0.063,-0.042372733674490196
2017-07-01 03:00:00,-0.049,-0.020724129336187593
2017-07-02 20:00:00,-0.038,-0.039384257877821786
2017-07-04 12:00:00,-0.028,-0.039384257877821786
2017-07-06 03:00:00,-0.021,0.003473259645584984
2017-07-07 20:00:00,-0.016,-0.004924618156261602
2017-07-09 12:00:00,-0.011,-0.004924618156261602
2017-07-11 03:00:00,-0.007,0.027726639856484457
2017-07-12 20:00:00,-0.003,0.027726639856484457
2017-07-14 12:00:00,0.0,0.027726639856484457
2017-07-16 03:00:00,0.003,0.027726639856484457
2017-07-17 20:00:00,0.007,0.027726639856484457
2017-07-19 12:00:00,0.012,0.000972421675282731
2017-07-21 03:00:00,0.017,0.010010762753526957
2017-07-22 20:00:00,0.023,0.019204420806225656
2017-07-24 12:00:00,0.029,0.03708855408451389
2017-07-26 03:00:00,0.038,0.03708855408451389
2017-07-27 20:00:00,0.049,0.044221272787544105
2017-07-29 12:00:00,0.061,0.052416030919831574
2017-07-31 03:00:00,0.075,0.0866990195842261
2017-08-01 20:00:00,0.086,0.0931523673039788
2017-08-03 12:00:00,0.096,0.09878314114641375
2017-08-05 03:00:00,0.107,0.09878314114641375
2017-08-06 20:00:00,0.118,0.1204023549628713
2017-08-08 12:00:00,0.129,0.12384051985291028
2017-08-10 03:00:00,0.139,0.1267023127819242
2017-08-11 20:00:00,0.147,0.1267023127819242
2017-08-13 12:00:00,0.153,0.16991216999999997
2017-08-15 03:00:00,0.157,0.16991216999999997
2017-08-16 20:00:00,0.161,0.15455299999999997
2017-08-18 12:00:00,0.165,0.15455299999999997
2017-08-20 03:00:00,0.168,0.15455299999999997
2017-08-21 20:00:00,0.17,0.16991216999999997
2017-08-23 12:00:00,0.172,0.16991216999999997
2017-08-25 03:00:00,0.173,0.16991216999999997
2017-08-26 20:00:00,0.173,0.16991216999999997
2017-08-28 12:00:00,0.173,0.16991216999999997
2017-08-30 03:00:00,0.174,0.16991216999999997
2017-08-31 20:00:00,0.175,0.16991216999999997
2017-09-02 12:00:00,0.176,0.16991216999999997
2017-09-04 03:00:00,0.176,0.16991216999999997
2017-09-05 20:00:00,0.177,0.16991216999999997
2017-09-07 12:00:00,0.178,0.16991216999999997
2017-09-09 03:00:00,0.179,0.19995419638299997
2017-09-10 20:00:00,0.179,0.19995419638299997
2017-09-12 12:00:00,0.18,0.16991216999999997
2017-09-14 03:00:00,0.179,0.19995419638299997
2017-09-15 20:00:00,0.175,0.16991216999999997
2017-09-17 12:00:00,0.171,0.16991216999999997
2017-09-19 03:00:00,0.163,0.15455299999999997
2017-09-20 20:00:00,0.155,0.150774679297
2017-09-22 12:00:00,0.147,0.1267023127819242
2017-09-24 03:00:00,0.139,0.1267023127819242
2017-09-25 20:00:00,0.13,0.12384051985291028
2017-09-27 12:00:00,0.12,0.12384051985291028
2017-09-29 03:00:00,0.111,0.1204023549628713
2017-09-30 20:00:00,0.102,0.09878314114641375
2017-10-02 12:00:00,0.093,0.08953251062089766
2017-10-04 03:00:00,0.085,0.07681849232719082
2017-10-05 20:00:00,0.079,0.06822715900878422
2017-10-07 12:00:00,0.075,0.06248482742319846
2017-10-09 03:00:00,0.078,0.07681849232719082
2017-10-10 20:00:00,0.079,0.0801258656298687
2017-10-12 12:00:00,0.082,0.07681849232719082
2017-10-14 03:00:00,0.087,0.09878314114641375
2017-10-15 20:00:00,0.095,0.09878314114641375
2017-10-17 12:00:00,0.105,0.09878314114641375
2017-10-19 03:00:00,0.129,0.12384051985291028
2017-10-20 20:00:00,0.142,0.1267023127819242
2017-10-22 12:00:00,0.156,0.16991216999999997
2017-10-24 03:00:00,0.171,0.16991216999999997
2017-10-25 20:00:00,0.185,0.19995419638299997
2017-10-27 12:00:00,0.197,0.19995419638299997
2017-10-29 03:00:00,0.228,0.20910599999999996
2017-10-30 20:00:00,0.234,0.20699999999999996
2017-11-01 12:00:00,0.241,0.20699999999999996
2017-11-03 03:00:00,0.246,0.20699999999999996
2017-11-04 20:00:00,0.248,0.20699999999999996
2017-11-06 12:00:00,0.248,0.20699999999999996
2017-11-08 03:00:00,0.254,0.20699999999999996
2017-11-09 20:00:00,0.247,0.20699999999999996
2017-11-11 12:00:00,0.239,0.20699999999999996
2017-11-13 03:00:00,0.227,0.20910599999999996
2017-11-14 20:00:00,0.215,0.19995419638299997
2017-11-16 12:00:00,0.202,0.19995419638299997
2017-11-18 03:00:00,0.201,0.19995419638299997
2017-11-19 20:00:00,0.193,0.19995419638299997
2017-11-21 12:00:00,0.188,0.19995419638299997
2017-11-23 03:00:00,0.183,0.19995419638299997
2017-11-24 20:00:00,0.178,0.16991216999999997
2017-11-26 12:00:00,0.174,0.16991216999999997
2017-11-28 03:00:00,0.183,0.19995419638299997
2017-11-29 20:00:00,0.185,0.19995419638299997
2017-12-01 12:00:00,0.184,0.19995419638299997
2017-12-03 03:00:00,0.182,0.19995419638299997
2017-12-04 20:00:00,0.18,0.19995419638299997
2017-12-06 12:00:00,0.179,0.19995419638299997
2017-12-08 03:00:00,0.191,0.19995419638299997
2017-12-09 20:00:00,0.192,0.19995419638299997
2017-12-11 12:00:00,0.193,0.19995419638299997
2017-12-13 03:00:00,0.193,0.19995419638299997
2017-12-14 20:00:00,0.188,0.19995419638299997
2017-12-16 12:00:00,0.18,0.16991216999999997
2017-12-18 03:00:00,0.169,0.16263013999999998
2017-12-19 20:00:00,0.157,0.15455299999999997
2017-12-21 12:00:00,0.147,0.1267023127819242
2017-12-23 03:00:00,0.136,0.1267023127819242
2017-12-24 20:00:00,0.124,0.12384051985291028
2017-12-26 12:00:00,0.111,0.1204023549628713
2017-12-28 03:00:00,0.096,0.09878314114641375
2017-12-29 20:00:00,0.08,0.06822715900878422
2017-12-31 12:00:00,0.065,0.07681849232719082
2018-01-02 03:00:00,0.051,0.044221272787544105
2018-01-03 20:00:00,0.039,0.03708855408451389
2018-01-05 12:00:00,0.029,0.04690368841818528
2018-01-07 03:00:00,0.022,0.04690368841818528
2018-01-08 20:00:00,0.017,0.010010762753526957
2018-01-10 12:00:00,0.011,0.027726639856484457
2018-01-12 03:00:00,0.009,0.000972421675282731
2018-01-13 20:00:00,0.007,0.027726639856484457
2018-01-15 12:00:00,0.004,0.027726639856484457
2018-01-17 03:00:00,0.003,0.027726639856484457
2018-01-18 20:00:00,0.0,0.027726639856484457
2018-01-20 12:00:00,-0.007,-0.024347947492309837
2018-01-22 03:00:00,-0.017,-0.030537167159786792
2018-01-23 20:00:00,-0.022,0.003473259645584984
2018-01-25 12:00:00,-0.024,-0.039384257877821786
2018-01-27 03:00:00,-0.025,-0.039384257877821786
2018-01-28 20:00:00,-0.026,-0.039384257877821786
2018-01-30 12:00:00,-0.027,-0.039384257877821786
2018-02-01 03:00:00,-0.028,-0.039384257877821786
2018-02-02 20:00:00,-0.028,-0.039384257877821786
2018-02-04 12:00:00,-0.027,-0.039384257877821786
2018-02-06 03:00:00,-0.027,-0.039384257877821786
2018-02-07 20:00:00,-0.027,-0.039384257877821786
2018-02-09 12:00:00,-0.027,-0.039384257877821786
2018-02-11 03:00:00,-0.03,-0.039384257877821786
2018-02-12 20:00:00,-0.029,-0.039384257877821786
2018-02-14 12:00:00,-0.027,-0.039384257877821786
2018-02-16 03:00:00,-0.022,0.003473259645584984
2018-02-17 20:00:00,-0.016,-0.004924618156261602
2018-02-19 12:00:00,-0.01,-0.004924618156261602
2018-02-21 03:00:00,-0.003,0.027726639856484457
2018-02-22 20:00:00,0.002,0.027726639856484457
2018-02-24 12:00:00,0.008,0.027726639856484457
2018-02-26 03:00:00,0.013,0.000972421675282731
2018-02-27 20:00:00,0.017,0.010010762753526957
2018-03-01 12:00:00,0.019,0.010010762753526957
2018-03-03 03:00:00,0.019,0.010010762753526957
2018-03-04 20:00:00,0.017,0.010010762753526957
2018-03-06 12:00:00,0.013,0.019204420806225656
2018-03-08 03:00:00,0.008,0.000972421675282731
2018-03-09 20:00:00,0.002,0.027726639856484457
2018-03-11 12:00:00,-0.005,-0.004924618156261602
2018-03-13 03:00:00,-0.013,-0.004924618156261602
2018-03-14 20:00:00,-0.022,0.003473259645584984
2018-03-16 12:00:00,-0.03,-0.039384257877821786
2018-03-18 03:00:00,-0.039,-0.020724129336187593
2018-03-19 20:00:00,-0.048,-0.020724129336187593
2018-03-21 12:00:00,-0.056,-0.042372733674490196
2018-03-23 03:00:00,-0.061,-0.042372733674490196
2018-03-24 20:00:00,-0.065,-0.08213896265697503
2018-03-26 12:00:00,-0.065,-0.042372733674490196
2018-03-28 03:00:00,-0.063,-0.042372733674490196
2018-03-29 20:00:00,-0.058,-0.05440700562028795
2018-03-31 12:00:00,-0.051,-0.020724129336187593
2018-04-02 03:00:00,-0.041,-0.020724129336187593
2018-04-03 20:00:00,-0.03,-0.039384257877821786
2018-04-05 12:00:00,-0.017,0.003473259645584984
2018-04-07 03:00:00,-0.002,0.027726639856484457
2018-04-08 20:00:00,0.014,0.02189657584812926
2018-04-10 12:00:00,0.029,0.03708855408451389
2018-04-12 03:00:00,0.044,0.044221272787544105
2018-04-13 20:00:00,0.056,0.052416030919831574
2018-04-15 12:00:00,0.068,0.06822715900878422
2018-04-17 03:00:00,0.081,0.06822715900878422
2018-04-18 20:00:00,0.094,0.09878314114641375
2018-04-20 12:00:00,0.106,0.09878314114641375
2018-04-22 03:00:00,0.115,0.10756424347594987
2018-04-23 20:00:00,0.122,0.12384051985291028
2018-04-25 12:00:00,0.127,0.12384051985291028
2018-04-27 03:00:00,0.13,0.12384051985291028
2018-04-28 20:00:00,0.132,0.1304372538979422
2018-04-30 12:00:00,0.133,0.1304372538979422
2018-05-02 03:00:00,0.132,0.12384051985291028
2018-05-03 20:00:00,0.131,0.12384051985291028
2018-05-05 12:00:00,0.129,0.12384051985291028
2018-05-07 03:00:00,0.127,0.12384051985291028
2018-05-08 20:00:00,0.125,0.12384051985291028
2018-05-10 12:00:00,0.124,0.12384051985291028
2018-05-12 03:00:00,0.125,0.12384051985291028
2018-05-13 20:00:00,0.128,0.12384051985291028
2018-05-15 12:00:00,0.131,0.12384051985291028
2018-05-17 03:00:00,0.135,0.1304372538979422
2018-05-18 20:00:00,0.138,0.1267023127819242
2018-05-20 12:00:00,0.14,0.1267023127819242
2018-05-22 03:00:00,0.145,0.1267023127819242
2018-05-23 20:00:00,0.149,0.1394427157
2018-05-25 12:00:00,0.151,0.16991216999999997
2018-05-27 03:00:00,0.152,0.150774679297
2018-05-28 20:00:00,0.149,0.1394427157
2018-05-30 12:00:00,0.145,0.1267023127819242
2018-06-01 03:00:00,0.138,0.1304372538979422
2018-06-02 20:00:00,0.129,0.12384051985291028
2018-06-04 12:00:00,0.12,0.12384051985291028
2018-06-06 03:00:00,0.11,0.09878314114641375
2018-06-07 20:00:00,0.099,0.09878314114641375
2018-06-09 12:00:00,0.085,0.07681849232719082
2018-06-11 03:00:00,0.069,0.06822715900878422
2018-06-12 20:00:00,0.053,0.044221272787544105
2018-06-14 12:00:00,0.038,0.03708855408451389
2018-06-16 03:00:00,0.022,0.04690368841818528
2018-06-17 20:00:00,0.008,0.027726639856484457
2018-06-19 12:00:00,-0.005,-0.017398937243514417
2018-06-21 03:00:00,-0.02,-0.039384257877821786
2018-06-22 20:00:00,-0.032,-0.035834725767910795
2018-06-24 12:00:00,-0.041,-0.020724129336187593
2018-06-26 03:00:00,-0.049,-0.020724129336187593
2018-06-27 20:00:00,-0.058,-0.05440700562028795
2018-06-29 12:00:00,-0.064,-0.08213896265697503
2018-07-01 03:00:00,-0.07,-0.042372733674490196
2018-07-02 20:00:00,-0.073,-0.09191583343781427
2018-07-04 12:00:00,-0.076,-0.09191583343781427
2018-07-06 03:00:00,-0.082,-0.09191583343781427
2018-07-07 20:00:00,-0.089,-0.07897580040459366
2018-07-09 12:00:00,-0.098,-0.09191583343781427
2018-07-11 03:00:00,-0.107,-0.09191583343781427
2018-07-12 20:00:00,-0.105,-0.09191583343781427
2018-07-14 12:00:00,-0.11,-0.09191583343781427
2018-07-16 03:00:00,-0.114,-0.10418755007562763
2018-07-17 20:00:00,-0.119,-0.10418755007562763
2018-07-19 12:00:00,-0.12,-0.12484211688539852
2018-07-21 03:00:00,-0.119,-0.10418755007562763
2018-07-22 20:00:00,-0.11,-0.09191583343781427
2018-07-24 12:00:00,-0.106,-0.09191583343781427
2018-07-26 03:00:00,-0.101,-0.07897580040459366
2018-07-27 20:00:00,-0.094,-0.07897580040459366
2018-07-29 12:00:00,-0.086,-0.07897580040459366
