,timestamp,kw_energy_consumption,prediction,subj_3_subj_3_out_err,subj_3_subj_6_out_err,subj_3_subj_2_out_err,subj_3_subj_27_out_err,subj_3_subj_11_out_err,subj_3_subj_28_out_err,subj_3_subj_26_out_err,subj_3_subj_7_out_err,subj_3_subj_30_out_err,subj_3_subj_5_out_err,subj_3_subj_1_out_err,subj_3_subj_8_out_err,subj_3_subj_25_out_err,subj_3_subj_23_out_err,subj_3_subj_4_out_err,subj_3_subj_9_out_err,subj_3_subj_29_out_err,subj_3_subj_10_out_err,subj_3_subj_24_out_err
0,2016-04-03 20:00:00,0.219,0.187,0.032,0.032,-0.0278771126082,-0.0278771126082,0.00803331812873,-0.0278771126082,-0.00256996251601,0.00329530523586,0.00329530523586,-0.0278771126082,-0.0278771126082,-0.0278771126082,-0.0276840158472,-0.0277627217319,0.00803331812873,0.00803331812873,-0.0278771126082,0.00803331812873,0.000641449165651
1,2016-04-05 12:00:00,0.219,0.187,0.032,0.032,0.00329530523586,0.00329530523586,-0.0205184017031,0.00329530523586,0.00833043822592,0.00329530523586,0.00329530523586,0.00329530523586,0.00329530523586,0.00329530523586,-0.0246840158472,-0.0297627217319,-0.0195184017031,-0.0185184017031,0.00329530523586,-0.0205184017031,-0.017569962516
2,2016-04-07 03:00:00,0.219,0.187,0.032,0.033,0.00529530523586,0.00529530523586,-0.0205184017031,0.00529530523586,-0.0356787194274,0.00329530523586,-0.012876440498,0.00429530523586,0.00429530523586,0.00529530523586,0.00499959016642,-0.0317627217319,-0.0205184017031,-0.0165184017031,0.00529530523586,-0.0135184017031,-0.0336787194274
3,2016-04-08 20:00:00,0.22,0.187,0.033,0.034,0.00929530523586,0.00829530523586,0.00603331812873,0.00829530523586,-0.021569962516,-0.00976272173195,0.00829530523586,-0.011876440498,-0.010876440498,-0.010876440498,0.00699959016642,0.00743003748399,0.00703331812873,0.000768458290079,0.00829530523586,-0.0155184017031,-0.00756996251601
4,2016-04-10 12:00:00,0.221,0.187,0.034,0.035,0.0122953052359,0.0112953052359,0.00303331812873,0.0112953052359,0.0151303684642,-0.00576272173195,0.0112953052359,0.00929530523586,0.0102953052359,0.0102953052359,0.00899959016642,0.00743003748399,0.00403331812873,-0.0135184017031,0.0112953052359,0.00655423857021,-0.0196787194274
5,2016-04-12 03:00:00,0.223,0.214,0.009,0.011,0.0162953052359,0.0152953052359,0.00483997030984,0.0152953052359,0.0111303684642,-0.00876272173195,0.0152953052359,0.0132953052359,0.0142953052359,0.0112953052359,0.00899959016642,-0.00355047204284,3.33181287303e-05,0.00176845829008,0.0152953052359,0.00603331812873,-0.0297627217319
6,2016-04-13 20:00:00,0.226,0.214,0.012,0.014,-0.0228944899329,0.0192953052359,0.0142172713395,0.0192953052359,0.00913036846424,-0.0117627217319,0.0192953052359,0.0162953052359,0.0172953052359,0.0142953052359,0.00899959016642,-0.0287627217319,-0.0202315417099,-0.0145184017031,0.0192953052359,0.00203331812873,-0.0187627217319
7,2016-04-15 12:00:00,0.23,0.214,0.016,-0.013643,-0.0178944899329,-0.0198944899329,0.0146678830693,-0.0198944899329,0.00248159829692,-0.0177627217319,-0.0198944899329,0.0192953052359,-0.0228944899329,0.0102953052359,0.00699959016642,-0.0257627217319,0.00721727133953,-0.0165184017031,-0.0198944899329,-0.0162315417099,-0.0288771126082
8,2016-04-17 03:00:00,0.235,0.246643,-0.011643,-0.008643,-0.0148944899329,-0.0264248665264,0.0106678830693,-0.0264248665264,0.00348159829692,-0.0267627217319,-0.0264248665264,-0.0208944899329,0.00412355950197,0.0102953052359,0.00499959016642,-0.0227627217319,0.00566788306933,0.00655423857021,-0.0264248665264,-0.0112315417099,0.0142953052359
9,2016-04-18 20:00:00,0.24,0.246643,-0.006643,-0.001643,-0.0108944899329,-0.0244248665264,0.00566788306933,-0.0244248665264,0.00648159829692,0.00343003748399,-0.0244248665264,-0.0198944899329,-0.0198944899329,0.00929530523586,0.0231055100671,-0.0187627217319,0.0021436842574,0.00555423857021,-0.0244248665264,0.0182172713395,-0.0254248665264
